0,0.1388678,-0.1791429,0.3406641
0,0.1389853,-0.1806535,0.3395342
0,0.1389853,-0.1806535,0.3395342
0,0.1395476,-0.1808891,0.3389544
0,0.1399093,-0.1807315,0.3386028
0,0.1403094,-0.1806998,0.3386545
0,0.1405337,-0.1805046,0.3388142
0,0.1408197,-0.1800428,0.339101
0,0.1406467,-0.1795053,0.3390871
0,0.1411297,-0.1792001,0.3391048
0,0.1419407,-0.1783015,0.3396432
0,0.1421745,-0.1780741,0.3398572
0,0.1430569,-0.177099,0.3402484
0,0.1440486,-0.1761158,0.3406941
0,0.1448646,-0.1756072,0.3411197
0,0.1451396,-0.1753257,0.3413479
0,0.1467939,-0.1735522,0.3419588
0,0.1491027,-0.1709686,0.3426993
0,0.1509951,-0.1686878,0.3433947
0,0.1515643,-0.1681213,0.3437772
0,0.1553496,-0.1628422,0.3455563
0,0.1580093,-0.1596115,0.3466839
0,0.1609658,-0.1556394,0.3475082
0,0.1619176,-0.1545627,0.3481113
0,0.166187,-0.1466833,0.3507899
0,0.168659,-0.1409386,0.3523018
0,0.1721641,-0.1328781,0.3540422
0,0.1735975,-0.1306704,0.3549592
0,0.176496,-0.1236301,0.3565718
0,0.1794658,-0.1175771,0.3579226
0,0.1816332,-0.111223,0.3595513
0,0.183168,-0.1084146,0.3606385
0,0.186983,-0.100399,0.3615901
0,0.1920139,-0.09308133,0.3623649
0,0.1976607,-0.0823178,0.3633263
0,0.1998177,-0.07844318,0.3645204
0,0.199466,-0.07476176,0.3654536
0,0.2024605,-0.0695224,0.3662123
0,0.2036824,-0.06852979,0.3664491
0,0.2081317,-0.06259121,0.3670149
0,0.2100048,-0.0590347,0.3680492
0,0.2102866,-0.05726536,0.3672386
0,0.2135159,-0.05322489,0.3670216
0,0.2170348,-0.05080516,0.3663082
0,0.2188608,-0.04756529,0.3670326
0,0.2207401,-0.04680105,0.3669755
0,0.2236547,-0.04572016,0.3661377
0,0.227311,-0.04471575,0.3648428
0,0.2292207,-0.04196337,0.3653247
0,0.2339079,-0.04366868,0.3639136
0,0.2362997,-0.04665706,0.3614581
0,0.2387374,-0.05158316,0.3603717
0,0.2409085,-0.04976051,0.3604394
0,0.2414982,-0.05656426,0.3576313
0,0.2421377,-0.06417194,0.355288
0,0.2432443,-0.07169607,0.3515271
0,0.2450758,-0.07139753,0.3509394
0,0.246141,-0.07908756,0.3505767
0,0.2478379,-0.08616847,0.3505759
0,0.2478379,-0.08616847,0.3505759
0,0.2505051,-0.09468088,0.3492075
0,0.2519426,-0.1021934,0.3476957
0,0.2523867,-0.1088678,0.3460155
0,0.2537895,-0.1160628,0.3443769
0,0.2551994,-0.1180175,0.3434414
0,0.2552463,-0.1264432,0.3405266
0,0.2561955,-0.13438,0.339358
0,0.2569824,-0.1392149,0.3376648
0,0.2581944,-0.1420079,0.3364531
0,0.2595968,-0.1543023,0.3313693
0,0.2592345,-0.1607033,0.330255
0,0.2598721,-0.1630026,0.3310733
0,0.2608447,-0.1662651,0.3297406
0,0.2609594,-0.170492,0.3296529
0,0.2634355,-0.176861,0.3277127
0,0.2637383,-0.181492,0.3259778
0,0.2646009,-0.1849247,0.3245198
0,0.2653628,-0.1847718,0.3246551
0,0.2667092,-0.1902256,0.3210383
0,0.2670565,-0.1927308,0.3183256
0,0.2664955,-0.196651,0.3157333
0,0.2670993,-0.1997784,0.3140547
0,0.2666829,-0.2009382,0.3144736
0,0.2666461,-0.2020124,0.3147747
0,0.266257,-0.203557,0.3145925
0,0.2665762,-0.2061207,0.3131554
0,0.2667901,-0.2058641,0.3140812
0,0.2667901,-0.2058641,0.3140812
0,0.2630379,-0.2034044,0.3171432
0,0.2630872,-0.2053395,0.3160993
0,0.2600995,-0.2024762,0.3183661
0,0.2571847,-0.1994337,0.3212522
0,0.2532632,-0.1955468,0.3257468
0,0.2527291,-0.1965578,0.3253652
0,0.248939,-0.1913369,0.329334
0,0.2429164,-0.1859881,0.3336245
0,0.2375016,-0.1799382,0.3360417
0,0.2362838,-0.1798752,0.3363757
0,0.2296834,-0.1739262,0.3419309
0,0.2222033,-0.1669749,0.3452342
0,0.2151239,-0.1614108,0.349603
0,0.2129894,-0.160335,0.3507624
0,0.2080003,-0.1541753,0.3529554
0,0.2012535,-0.1490477,0.3580213
0,0.1949987,-0.1418872,0.3604699
0,0.1924531,-0.1400549,0.3621592
0,0.1873231,-0.1360923,0.3617161
0,0.1817559,-0.1309655,0.3642585
0,0.1777831,-0.1275032,0.3664284
0,0.1745834,-0.1246857,0.3668501
0,0.1720468,-0.1226983,0.3685117
0,0.1698637,-0.1200337,0.3685936
0,0.1678284,-0.1182917,0.3678991
0,0.165028,-0.1149812,0.3692242
0,0.1627958,-0.1130914,0.370707
0,0.1618968,-0.111249,0.3702411
0,0.1608111,-0.1091043,0.370088
0,0.1608198,-0.1068865,0.3703579
0,0.1588555,-0.1050052,0.3716678
0,0.1594982,-0.1020084,0.3717718
0,0.1626227,-0.1023355,0.3714902
0,0.1655333,-0.104259,0.3701934
0,0.1643021,-0.1026712,0.3711907
0,0.1692454,-0.1030224,0.3696314
0,0.1739533,-0.1066193,0.367698
0,0.180363,-0.1097377,0.3645759
0,0.1802232,-0.108819,0.3650365
0,0.1870946,-0.1107777,0.3634109
0,0.196897,-0.1129642,0.3622808
0,0.2062795,-0.1157186,0.3620538
0,0.2075714,-0.1153312,0.3622364
0,0.2171432,-0.1181016,0.3617271
0,0.2262844,-0.1199421,0.3608747
0,0.2371344,-0.1221379,0.3556618
0,0.2428093,-0.1232064,0.3541585
0,0.2452453,-0.1233533,0.3537225
0,0.2518307,-0.12394,0.3523234
0,0.2576053,-0.1244476,0.3511054
0,0.2602253,-0.1246551,0.3504839
0,0.2649108,-0.1240724,0.3500732
0,0.2707981,-0.1239333,0.346812
0,0.2768036,-0.1230111,0.34424
0,0.2836128,-0.1231004,0.3418697
0,0.2866348,-0.123219,0.3408409
0,0.285111,-0.1227809,0.3421839
0,0.2896107,-0.1236638,0.3398499
0,0.2913826,-0.1241762,0.3391154
0,0.2937171,-0.1243681,0.3382508
0,0.2948712,-0.1247381,0.3375674
0,0.2968965,-0.1264702,0.3371426
0,0.2966408,-0.1271036,0.3365683
0,0.2986249,-0.1274034,0.335766
0,0.2975473,-0.1298729,0.3346471
0,0.293848,-0.1326655,0.335618
0,0.2896434,-0.1351954,0.3368747
0,0.2909325,-0.1358671,0.3362076
0,0.2853284,-0.1381947,0.3376641
0,0.2771693,-0.1431341,0.3385554
0,0.2692114,-0.1472378,0.3392515
0,0.2612721,-0.1508922,0.3405308
0,0.260661,-0.1522825,0.3402166
0,0.2529231,-0.1545294,0.3421358
0,0.2416357,-0.1605374,0.3425815
0,0.2327861,-0.1652092,0.3468114
0,0.230701,-0.1670654,0.3468983
0,0.2228203,-0.1702802,0.3479956
0,0.2131635,-0.1758924,0.3503331
0,0.2050561,-0.1820987,0.3544712
0,0.2020718,-0.1843544,0.3549777
0,0.1957214,-0.1890474,0.3558426
0,0.1886397,-0.1927324,0.3551023
0,0.1828477,-0.1953763,0.356436
0,0.1796349,-0.1976558,0.3568958
0,0.1745614,-0.1995371,0.3575338
0,0.1688057,-0.2024558,0.3580141
0,0.164381,-0.2036954,0.3583324
0,0.1611423,-0.2057576,0.3587656
0,0.157643,-0.2064947,0.3594952
0,0.1537723,-0.2083437,0.3592164
0,0.1511305,-0.2099443,0.3595726
0,0.1478637,-0.2109437,0.360588
0,0.1478637,-0.2109437,0.360588
0,0.1452546,-0.2129489,0.3602411
0,0.1428099,-0.2144356,0.3606049
0,0.142216,-0.2144043,0.360177
0,0.1427556,-0.2140484,0.3603633
0,0.1442267,-0.213374,0.3593563
0,0.1455329,-0.2117062,0.3595934
0,0.1438489,-0.2126773,0.3598084
0,0.1456549,-0.2121926,0.3578901
0,0.1469284,-0.2105201,0.3586919
0,0.1482182,-0.2074179,0.3595445
0,0.1482182,-0.2074179,0.3595445
0,0.1484635,-0.1998913,0.3604202
0,0.1507479,-0.1886491,0.3623028
1,0.5512876,-0.2126274,-0.02450225
1,0.5529634,-0.2120694,-0.02787078
1,0.5567377,-0.2112414,-0.03302781
1,0.5567377,-0.2112414,-0.03302781
1,0.5653266,-0.2075146,-0.04041409
1,0.5674798,-0.2065469,-0.04381061
1,0.5736775,-0.200451,-0.048574
1,0.5774453,-0.193953,-0.0513728
1,0.5796504,-0.1865206,-0.05406007
1,0.5821996,-0.1845121,-0.05751172
1,0.5843881,-0.176919,-0.06025399
1,0.5874338,-0.1674087,-0.06610309
1,0.5906837,-0.1589241,-0.06941143
1,0.5930722,-0.155871,-0.07272108
1,0.5976655,-0.1461375,-0.07534832
1,0.6015463,-0.1379096,-0.07616833
1,0.6016042,-0.1293741,-0.07916483
1,0.6016042,-0.1293741,-0.07916483
1,0.6047791,-0.1208702,-0.08373171
1,0.6083164,-0.1105904,-0.08779328
1,0.6098799,-0.1045932,-0.09186429
1,0.6119884,-0.09821727,-0.09505889
1,0.614121,-0.09394847,-0.09775519
1,0.6148616,-0.08832105,-0.1035571
1,0.6148616,-0.08832105,-0.1035571
1,0.6142828,-0.08167699,-0.1088995
1,0.6158562,-0.07780282,-0.1114924
1,0.6143405,-0.07587554,-0.1166014
1,0.6138749,-0.07556533,-0.1195741
1,0.6127376,-0.07573201,-0.1267838
1,0.6137748,-0.07247013,-0.1298639
1,0.6119545,-0.07628854,-0.1368648
1,0.6095269,-0.08328095,-0.1419311
1,0.6083283,-0.09339571,-0.1440201
1,0.6086189,-0.09210291,-0.1473569
1,0.6082184,-0.1071921,-0.1552039
1,0.6056771,-0.12266,-0.1577315
1,0.6056771,-0.12266,-0.1577315
1,0.6036509,-0.1411507,-0.1671222
1,0.6051121,-0.1532926,-0.165876
1,0.6080397,-0.1657565,-0.165255
1,0.6084239,-0.1774989,-0.1676619
1,0.6080528,-0.1810695,-0.1704603
1,0.6071754,-0.1895882,-0.1698737
1,0.6077759,-0.1913446,-0.1687156
1,0.6074691,-0.1922989,-0.1661328
1,0.6076087,-0.1940958,-0.1657503
1,0.6071248,-0.1968524,-0.1671375
1,0.6070163,-0.1952441,-0.1669153
1,0.6070163,-0.1952441,-0.1669153
1,0.6070163,-0.1952441,-0.1669153
1,0.6060845,-0.1969764,-0.1666807
1,0.6052598,-0.1962715,-0.1646308
1,0.6051724,-0.1965514,-0.1602028
1,0.6051724,-0.1965514,-0.1602028
1,0.6040618,-0.1923998,-0.1530705
1,0.6032978,-0.1885097,-0.1439696
1,0.603667,-0.1829922,-0.1344127
1,0.603667,-0.1829922,-0.1344127
1,0.603667,-0.1829922,-0.1344127
1,0.603667,-0.1829922,-0.1344127
1,0.5972998,-0.1611741,-0.09286203
1,0.5968521,-0.1605414,-0.0894018
1,0.5927168,-0.1533766,-0.07884439
1,0.5882497,-0.1461131,-0.06337106
1,0.5836609,-0.1384801,-0.05172548
1,0.5809861,-0.1322777,-0.04591559
1,0.5802848,-0.1288602,-0.04675973
1,0.57977,-0.1270988,-0.04275512
1,0.5760566,-0.1209914,-0.03957858
1,0.5760566,-0.1209914,-0.03957858
1,0.5755206,-0.1130842,-0.03576621
1,0.5751143,-0.1110186,-0.03227232
1,0.5752367,-0.1091942,-0.03370813
1,0.5740334,-0.1084898,-0.03566393
1,0.5731807,-0.1068279,-0.03753459
1,0.5728647,-0.105033,-0.03514676
1,0.5725325,-0.1054293,-0.03793914
1,0.5734494,-0.1064793,-0.04213244
1,0.5734494,-0.1064793,-0.04213244
1,0.5743806,-0.106059,-0.04696801
1,0.5771639,-0.1079003,-0.05511685
1,0.5809039,-0.1112621,-0.06453019
1,0.5833293,-0.1137958,-0.07430059
1,0.5880617,-0.1168876,-0.08631165
1,0.5887281,-0.1165249,-0.08770725
1,0.592859,-0.122991,-0.1021335
1,0.5965512,-0.1254972,-0.1139055
1,0.5981442,-0.1290565,-0.1268391
1,0.5981442,-0.1290565,-0.1268391
1,0.6012315,-0.1326041,-0.1428416
1,0.6012315,-0.1326041,-0.1428416
1,0.6054782,-0.1331131,-0.1562557
1,0.6061206,-0.1337614,-0.1600858
1,0.6064043,-0.1353379,-0.1666834
1,0.6064043,-0.1353379,-0.1666834
1,0.6063141,-0.1369333,-0.1728657
1,0.6065752,-0.137591,-0.1761303
1,0.6060363,-0.1371828,-0.1801994
1,0.6062219,-0.1361873,-0.1813122
1,0.6062219,-0.1361873,-0.1813122
1,0.605636,-0.1374313,-0.1839741
1,0.605795,-0.1383631,-0.1871384
1,0.6046163,-0.139366,-0.1867789
1,0.6041121,-0.1410612,-0.1835451
1,0.603863,-0.1415493,-0.185717
1,0.6026125,-0.1440774,-0.180241
1,0.6003125,-0.14723,-0.1746186
1,0.5987804,-0.1495852,-0.1674822
1,0.5961791,-0.153483,-0.1588503
1,0.5955828,-0.1544161,-0.1591063
1,0.5928006,-0.160062,-0.1504212
1,0.5907612,-0.1674541,-0.1394104
1,0.5897227,-0.1756666,-0.1285426
1,0.5888125,-0.1778542,-0.1269689
1,0.5888125,-0.1778542,-0.1269689
1,0.5825191,-0.1949491,-0.102547
1,0.5825191,-0.1949491,-0.102547
1,0.5789271,-0.200314,-0.09285391
1,0.5789271,-0.200314,-0.09285391
1,0.5789271,-0.200314,-0.09285391
1,0.5769682,-0.2086581,-0.0822026
1,0.5769682,-0.2086581,-0.0822026
1,0.5735948,-0.214617,-0.07566452
1,0.5683804,-0.2261217,-0.06375071
1,0.5671691,-0.2291389,-0.06058253
1,0.5671691,-0.2291389,-0.06058253
1,0.5652623,-0.2369053,-0.04831152
1,0.5639544,-0.2364011,-0.04803397
1,0.5630456,-0.2390251,-0.04519337
1,0.5637446,-0.2391032,-0.04398577
1,0.5627806,-0.2398744,-0.04229715
1,0.5621706,-0.2398769,-0.04005344
1,0.5614713,-0.2419976,-0.03756975
1,0.5619162,-0.2401257,-0.03756562
1,0.5619162,-0.2401257,-0.03756562
1,0.5667747,-0.22844,-0.03948224
1,0.5667747,-0.22844,-0.03948224
1,0.5681432,-0.2220186,-0.03854667
1,0.5683157,-0.2166869,-0.04111844
1,0.5683157,-0.2166869,-0.04111844
2,0.6818123,-0.1419764,-0.3219453
2,0.6818123,-0.1419764,-0.3219453
